name	score	station	tel	address	latitude	longitude	open_time	closed_days	sheets	url	icon_url	x	delegate1	delegate2	geometry
鷹流 高田馬場店 （やたいらーめんたかりゅう）	3.62	高田馬場駅	050-5589-4478	東京都新宿区高田馬場4-17-17 高田馬場プリンスマンション　１Ｆ	35.71251682172268	139.7005461151679	※平日お昼のランチはしばらくお休みいたします●月曜日定休●火曜日～金曜日　18：00～24：00●土曜日11：30～14：3017：00～24：00●日曜・祭日11：30～20：00※営業終了間際はTELにて確認をお願いします。※スープ・麺・食材等が終了したり、悪天候の場合、営業を終了する場合がございますのでご了承ください	月曜日定休日　※スープ・麺・食材等が終了したり悪天候場合、終了する場合がございますのでご了承ください。TELにて確認をお願いします。	8席 （カウンター席のみ）	https://tabelog.com/tokyo/A1305/A130503/13058985/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/40420/40420320.jpg?token=a64db5e&api=v2	1	0	0	POINT (139.7005461151679 35.71251682172268)
麺処グロース （麺処ＧＲＯＷＴＨ）	3.62	池袋駅	03-5877-9678	東京都豊島区西池袋3-4-2	35.729129854194305	139.70553771349887	・11:30～15:30・＊材料切れ次第終了＊臨時休業あり(事前に店舗ブログ、Twitterにてお知らせします。)	日曜日＊臨時休業あり	7席 （カウンター7席）	https://tabelog.com/tokyo/A1305/A130501/13119520/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/119723/119723616.jpg?token=6fc5d2a&api=v2	1	1	0	POINT (139.7055377134989 35.7291298541943)
麺匠いし井	3.61	高田馬場駅	03-6908-7007	東京都新宿区下落合1-3-19 第3丸条ビル 1F	35.71559626185243	139.70325324855742	【平日】 11：00～15：00／18：00～22：00まで【土曜、祝日 】11：00～15：00／18：00～21：00まで【定休日 】毎週日曜日	日曜日	12席	https://tabelog.com/tokyo/A1305/A130503/13226001/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/118719/118719066.jpg?token=caa6d87&api=v2	1	1	0	POINT (139.7032532485574 35.71559626185243)
無敵家 （むてきや）	3.60	池袋駅	03-3982-7656	東京都豊島区南池袋1-17-1 崎本ビル	35.72692102984812	139.71160981090614	10:30～翌4:00	無休	16席 （カウンター16席）	https://tabelog.com/tokyo/A1305/A130501/13003927/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/58673/58673296.jpg?token=803e8f6&api=v2	1	1	0	POINT (139.7116098109061 35.72692102984812)
銀座 篝 Echika池袋店	3.60	池袋駅	03-3981-3808	東京都豊島区西池袋3-28-14 エチカ池袋	35.731749882562156	139.70730272406226	11:00～23:00（L.O.22:30）	Echika池袋に準ずる	20席	https://tabelog.com/tokyo/A1305/A130501/13207980/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/117381/117381393.jpg?token=977a24e&api=v2	1	0	0	POINT (139.7073027240623 35.73174988256216)
自家製熟成麺 吉岡 （ヨシオカ）	3.60	目白駅	03-5996-7155	東京都豊島区目白3-5-13 フジヤビルM2F	35.72229446435264	139.7049739083704	11:00～15:00(L.O.15:00)	不定休(年末年始、イベント出店時お休みの場合あり)	44席	https://tabelog.com/tokyo/A1305/A130502/13178865/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/118439/118439709.jpg?token=846ab63&api=v2	1	0	0	POINT (139.7049739083704 35.72229446435264)
瞠 池袋店 （miharu）	3.59	池袋駅	03-3971-7974	東京都豊島区東池袋1-31-16 東商ビル３　１Ｆ	35.731839200327286	139.71650001167168	月～金11：00～15：30　　17：00～22：00土日祝11：00～22：00	無休	12席 （カウンターのみ）	https://tabelog.com/tokyo/A1305/A130501/13003877/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/64881/64881866.jpg?token=f5b5afc&api=v2	1	0	0	POINT (139.7165000116717 35.73183920032729)
ラーメン二郎 池袋東口店 （らーめんじろう）	3.58	池袋駅	03-3980-0210	東京都豊島区南池袋2-27-17 １Ｆ	35.72827842357425	139.71383761895004	[火～日]11:00～23:00※お勧めの時間帯は15:00～18:00	月曜日(但し、月曜日が祝日の場合は営業。翌火曜日が休み)	13席 （カウンターのみ）	https://tabelog.com/tokyo/A1305/A130501/13003881/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/61651/61651692.jpg?token=c9e2892&api=v2	1	0	0	POINT (139.71383761895 35.72827842357425)
生粋 池袋本店 （きっすい）	3.58	池袋駅	03-5950-2088	東京都豊島区池袋2-12-1 大晃第二ビル １Ｆ	35.7322442770704	139.70747129841013	[月～土]11:30～15:0018:00～22:30[日・祝]11:30～15:0017:30～21:00	火曜定休（2013年2月27日現在。しばらくの間、と掲示）	11席 （カウンターのみ。）	https://tabelog.com/tokyo/A1305/A130501/13005588/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/24892/24892897.jpg?token=d2d127a&api=v2	1	0	0	POINT (139.7074712984101 35.7322442770704)
メルシー	3.58	早稲田駅（メトロ）	03-3202-4980	東京都新宿区馬場下町63	35.706527257398484	139.72061694628093	11:00～19:00	日・祝	30席 （４人掛けテーブル６卓、６人掛けテーブル１卓）	https://tabelog.com/tokyo/A1305/A130504/13000048/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/88308/88308862.jpg?token=aea8cbe&api=v2	1	1	0	POINT (139.7206169462809 35.70652725739848)
さっぽろ羅偉伝 （サッポロライデン）	3.58	高田馬場駅	03-5338-8533	東京都新宿区高田馬場3-12-8 高田馬場センタービル 1F	35.71297482842021	139.70055359345906	11:00～22:00	無休	13席 （カウンター席のみ）	https://tabelog.com/tokyo/A1305/A130503/13173414/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/67728/67728014.jpg?token=815e712&api=v2	1	0	0	POINT (139.7005535934591 35.71297482842021)
末廣ラーメン本舗 高田馬場分店 （すえひろらーめんほんぽ）	3.57	西早稲田駅	03-3200-2885	東京都新宿区高田馬場2-8-3	35.71190619401215	139.7085788095009	日曜～土曜、11:00～翌3:00年末年始、お盆期間も休まず営業しております。	不定休(ランチのみ休む場合もあり)	9席	https://tabelog.com/tokyo/A1305/A130504/13061478/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/52309/52309233.jpg?token=842157a&api=v2	1	0	0	POINT (139.7085788095009 35.71190619401215)
環七土佐っ子ラーメン （とさっこらーめん）	3.57	池袋駅	050-5868-7451	東京都豊島区西池袋1-39-4 佐久間ビル　１Ｆ	35.732907024262296	139.70977857627685	11:45～06:00日、祝日は5:00まで11:45～17:00	無休	23席 （ 23席（カウンター3席、テーブル20席））	https://tabelog.com/tokyo/A1305/A130501/13016969/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/18436/18436337.jpg?token=af2f292&api=v2	1	0	0	POINT (139.7097785762768 35.7329070242623)
道玄 （どうげん）	3.57	高田馬場駅	不明の為情報お待ちしております	東京都新宿区高田馬場4-10-14 IMAビル　1Ｆ	35.71297098563501	139.70316948749738	【月～金】18:00～22:30【土日祝日】11:30〜15:00,17:00～22:30	不定休	14席 （カウンター席のみ）	https://tabelog.com/tokyo/A1305/A130503/13095036/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/2894/2894021.jpg?token=e0ada1e&api=v2	1	0	0	POINT (139.7031694874974 35.71297098563501)
焼麺　劔 （つるぎ、剣）	3.57	高田馬場駅	03-3200-5911	東京都新宿区高田馬場2-6-10 関ビル 1F	35.713466868020895	139.7090142570363	月〜土 11:00～15:00　　　 18:00～21:30 祝日営業 日曜日定休日 10/21 特別営業 11:00〜15:00 18:00〜21:30	お盆休み　年末年始あり	10席 （カウンターのみ）	https://tabelog.com/tokyo/A1305/A130503/13121750/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/39788/39788767.jpg?token=7d0c00b&api=v2	1	0	0	POINT (139.7090142570363 35.71346686802089)
さんかく	3.57	目白駅	03-3565-3300	東京都豊島区目白3-2-14	35.72107905175321	139.70571556940206	[月〜土]11:30～15:00	日・祝・第一月曜	12席 （カウンター８席、４人掛けテーブル１卓）	https://tabelog.com/tokyo/A1305/A130502/13050903/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/70470/70470067.jpg?token=9ee49e9&api=v2	1	0	0	POINT (139.7057155694021 35.72107905175321)
屯ちん 池袋本店 （とんちん）	3.56	池袋駅	03-3987-8556	東京都豊島区南池袋2-26-2	35.72764681398561	139.71323769785386	11:00～23:00	年中無休	17席 （カウンターのみ）	https://tabelog.com/tokyo/A1305/A130501/13003977/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/92943/92943721.jpg?token=038ae05&api=v2	1	0	0	POINT (139.7132376978539 35.72764681398561)
Noodle Stand Tokyo （ヌードルスタンドトーキョー）	3.70	原宿駅	03-6804-1477	東京都渋谷区神宮前1-21-15 ナポレ原宿ビル B1F	35.67230173092641	139.70353549625366	[月～金] 11:00～16:00 18:00～21:00 [土・日・祝] 11:00～21:00	不定休	11席	https://tabelog.com/tokyo/A1306/A130601/13212545/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/77101/77101004.jpg?token=ffb489a&api=v2	1	1	0	POINT (139.7035354962537 35.67230173092641)
麺屋すみす	3.69	青山一丁目駅	050-5869-4129	東京都港区南青山2-2-15 ウィン青山 1F	35.671543038708656	139.72389558431658	[平日]11:30～16:0018:00～22:00[土]11:30～16:00[祝（月曜以外）]11:30～19:00	日曜 （加え祝日の月曜　他の祝日は営業いたします。）	18席	https://tabelog.com/tokyo/A1306/A130603/13143791/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/24858/24858026.jpg?token=1960d2a&api=v2	1	1	1	POINT (139.7238955843166 35.67154303870866)
AFURI 原宿 （阿夫利 あふり）	3.52	原宿駅	03-6438-1910	東京都渋谷区千駄ヶ谷3-63-1 グランデフォレスタ　１Ｆ	35.67298393870135	139.70376128434546	10:00～23:30（L.O 23:00）	無	16席 （カウンター16席）	https://tabelog.com/tokyo/A1306/A130601/13095244/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/35121/35121026.jpg?token=c2c567e&api=v2	1	0	0	POINT (139.7037612843455 35.67298393870135)
南国酒家 原宿本店 （ナンゴクシュカ）	3.52	明治神宮前駅	050-5890-6163	東京都渋谷区神宮前6-35-3 コープオリンピア　１Ｆ・Ｂ１Ｆ	35.66910929219065	139.70339676587204	11:30～22:30 (L.O. 21:30)※元旦から営業いたします。	12月31日	1000席 （個室大小多数ご用意）	https://tabelog.com/tokyo/A1306/A130601/13001136/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/58851/58851027.jpg?token=1183bbb&api=v2	1	1	0	POINT (139.703396765872 35.66910929219065)
一 （hajime）	3.51	明治神宮前駅	050-5872-8445	東京都渋谷区神宮前3-23-1 NODERA　BLDG　B1F	35.67083945453837	139.7073830218207	[平日・土曜日]　　11：00～21:30[日祝]11：00～19：00	無休	21席 （カウンター10席＋4席＋7席（スタッフ確認済み））	https://tabelog.com/tokyo/A1306/A130601/13125040/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/104397/104397616.jpg?token=58163b6&api=v2	1	1	0	POINT (139.7073830218207 35.67083945453837)
九州じゃんがららあめん 原宿店	3.48	明治神宮前駅	03-3404-5572	東京都渋谷区神宮前1-13-21 シャンゼール原宿２号館　１Ｆ・２Ｆ	35.669592976419985	139.7034103011527	【1階の店舗】（平日）10:45～24:00（土・日・祝）10:00～24:00【2階の店舗】11:00～23:00	無休	54席	https://tabelog.com/tokyo/A1306/A130601/13001244/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/56083/56083076.jpg?token=7c09a96&api=v2	1	0	0	POINT (139.7034103011527 35.66959297641998)
茂司 （シゲジ）	3.45	表参道駅	03-3404-5858	東京都港区南青山3-8-3	35.667508283992774	139.71538751042192	[月～金]11:30～15:30(L.O.15:00)19:00～22:30(L.O.22:00)[土・祝日]11:30～15:30(L.O.15:00)※夜は不定期営業です。赤い電気が付いている時は麺亭営業です。本来のふぐ、スッポンの予約が入ると貸切営業となってしまいます。お電話確認でお願いします。	日曜日	10席	https://tabelog.com/tokyo/A1306/A130602/13170172/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/112738/112738765.jpg?token=466dabb&api=v2	1	1	0	POINT (139.7153875104219 35.66750828399277)
だるまや	3.44	表参道駅	03-3499-6295	東京都港区南青山5-9-5 村山ビル 1F	35.66303536606651	139.7117796826596	11:00～22:00（L.O.21:30）	日曜日、月曜日（年末年始休みあり）	35席 （カウンター7席／テーブル）	https://tabelog.com/tokyo/A1306/A130602/13002124/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/38214/38214702.jpg?token=d696005&api=v2	1	1	0	POINT (139.7117796826596 35.66303536606651)
青山焼鳥倶楽部 昼の部 らーめん・つけ麺屋 （あおやまやきとりくらぶ）	3.39	表参道駅	03-3486-1973	東京都港区南青山5-10-5 第一九曜ビル B1F	35.66249263784937	139.71129363690278	月～金11:30～15:00（平日のランチタイムのみの営業です）	土・日・祝（平日のランチタイムのみの営業です）	20席	https://tabelog.com/tokyo/A1306/A130602/13164523/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/80355/80355526.jpg?token=970149e&api=v2	1	0	0	POINT (139.7112936369028 35.66249263784937)
かれー麺 実之和 青山店 （かれーめん みのわ）	3.36	青山一丁目駅	03-3408-1119	東京都港区南青山1-3-6 都営アパート　１Ｆ	35.67153415020169	139.72601921987913	平日11:00～16:00ランチタイム16:00～23:30ディナータイム（L.O23時）土曜、祝日 11:00〜14:00ランチタイム17:00〜22:00ディナータイム	日曜日 祝祭日の月曜日	50席 （カウンター12席、テーブル38席）	https://tabelog.com/tokyo/A1306/A130603/13020297/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/55387/55387027.jpg?token=60a2f79&api=v2	1	0	0	POINT (139.7260192198791 35.67153415020169)
蝋燭屋 表参道ヒルズ店 （SHIBIRE NOODLES 蝋燭屋）	3.36	表参道駅	03-6447-2801	東京都渋谷区神宮前4-12-10 表参道ヒルズ 3F	35.6673515213806	139.70893472020978	11:00～23:00（sun～22:00） ラストオーダー 22:00（sun 21:00）※祝日も日曜と同じく22時前に閉店してた事あり	無休		https://tabelog.com/tokyo/A1306/A130602/13234137/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/119581/119581638.jpg?token=1f17f6c&api=v2	1	1	0	POINT (139.7089347202098 35.6673515213806)
麺屋 和とわ	3.29	外苑前駅	050-5594-9766	東京都港区南青山2-13-5 カーサMYビル 1F	35.67070525882024	139.72080080254293	昼 11:00～16:00(L.O.15:30)夜 18:00～22:00(L.O.21:30)	土曜日・日曜日・祝日	15席 （カウンター7席・テーブル8席）	https://tabelog.com/tokyo/A1306/A130603/13215117/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/80225/80225139.jpg?token=12bbdc6&api=v2	1	1	0	POINT (139.7208008025429 35.67070525882024)
チプーン （Chipoon）	3.29	明治神宮前駅	03-6804-2123	東京都渋谷区神宮前1-11-6 ラフォーレ原宿 2F	35.66910393870433	139.70551958430462	11:00～21:00	ラフォーレ原宿に準ずる	8席	https://tabelog.com/tokyo/A1306/A130601/13229265/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/98759/98759158.jpg?token=8846a66&api=v2	1	0	0	POINT (139.7055195843046 35.66910393870433)
せい家 原宿店	3.28	原宿駅	03-3796-6888	東京都渋谷区神宮前1-21-15	35.67228963870167	139.70351488433778	11:00〜翌2:30	なし	16席 （カウンター10席　6人掛けテーブル）	https://tabelog.com/tokyo/A1306/A130601/13046410/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/66337/66337912.jpg?token=993d2ff&api=v2	1	0	0	POINT (139.7035148843378 35.67228963870167)
俺流塩らーめん 神宮前	3.28	明治神宮前駅	03-3486-0255	東京都渋谷区神宮前6-9-14 美鈴ビル 1F	35.667281938705436	139.70544738428651	10:00～24:00(LO24:00)	無休	30席 （カウンター10席／4人掛けテーブル5卓20席）	https://tabelog.com/tokyo/A1306/A130601/13163615/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/111056/111056886.jpg?token=a358dac&api=v2	1	0	0	POINT (139.7054473842865 35.66728193870544)
梅吉	3.17	青山一丁目駅	03-5413-8187	東京都港区南青山1-10-14 斉藤ビル 1F	35.671050594170204	139.7262114484006	[月～金]11:00～15:00　17:30～22:00[土・日]11:30~15:00	不定休	18席 （カウンター８席、４人掛けテーブルｘ２、２人用（横並び席）ｘ１）	https://tabelog.com/tokyo/A1306/A130603/13174938/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/118981/118981132.jpg?token=0c5349e&api=v2	1	0	0	POINT (139.7262114484006 35.6710505941702)
光麺 原宿店 （コウメン）	3.10	明治神宮前駅	03-5468-6344	東京都渋谷区神宮前6-2-8	35.667757263594524	139.7062027062003	（月）～（日）／10：30～23:00(LO22:30)　	無休	35席 （カウンター15席、テーブル20席）	https://tabelog.com/tokyo/A1306/A130601/13002516/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/64691/64691034.jpg?token=0ded22d&api=v2	1	0	0	POINT (139.7062027062003 35.66775726359452)
らーめん山頭火 原宿店 （さんとうか）	3.10	明治神宮前駅	03-5464-5521	東京都渋谷区神宮前6-1-6 角田ビル　１Ｆ	35.667523123897546	139.7063129855948	11:00～23:00	無休		https://tabelog.com/tokyo/A1306/A130601/13019605/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/43690/43690455.jpg?token=32c69b3&api=v2	1	0	0	POINT (139.7063129855948 35.66752312389755)
直久 新青山ビル （なおきゅう）	3.10	青山一丁目駅	03-3475-1933	東京都港区南青山1-1-1 新青山ビル西館　Ｂ１Ｆ	35.67248430407138	139.72474372650592	［月～金］11:00～22:30（L.O.22:00）［土・日・祝］11:00～21:00（L.O.20:30）	無休（ビル休館日に準ずる／年末年始休みあり）	39席	https://tabelog.com/tokyo/A1306/A130603/13029016/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/118544/118544173.jpg?token=66b2eda&api=v2	1	0	0	POINT (139.7247437265059 35.67248430407138)
