name	score	station	tel	address	latitude	longitude	open_time	closed_days	sheets	url	icon_url
無銘	3.61	岩本町駅	03-3255-8595	東京都千代田区神田東松下町49-8	35.694527778004016	139.77235931267063	11:00～21:00※売り切れ次第閉店	日曜	6席 （カウンターのみ）	https://tabelog.com/tokyo/A1310/A131002/13151994/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/93311/93311883.jpg?token=0fc00af&api=v2
塩生姜らー麺専門店 MANNISH （マニッシュ）	3.61	神田駅	03-5577-6337	東京都千代田区内神田1-9-10 光正ビル別館 B1F	35.69124803614381	139.7670543486971	定休日なし【月～土】11:00～20:00【日・祝]】11:00～16:00 日曜営業	夏季、年末年始	7席 （カウンターのみ）	https://tabelog.com/tokyo/A1310/A131002/13193057/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/87315/87315597.jpg?token=593952c&api=v2
青島食堂 秋葉原店	3.60	岩本町駅	03-5820-0037	東京都千代田区神田佐久間町3-20-1	35.697445078751194	139.7788161421138	11:00～18:00（スープ売切れ次第閉店！） 日曜営業	火曜	9席 （カウンターのみ）	https://tabelog.com/tokyo/A1310/A131001/13094776/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/59451/59451814.jpg?token=70e48c5&api=v2
五ノ神水産	3.60	淡路町駅	03-6206-8814	東京都千代田区神田多町2-9-6 田中ビル別館 1F	35.69383847997248	139.76876492977013	11:00～15:00 17:00～21:00	日曜	16席 （カウンター10席、テーブル6席）	https://tabelog.com/tokyo/A1310/A131002/13163444/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/27267/27267482.jpg?token=742e863&api=v2
新世界菜館 （シンセカイサイカン）	3.60	神保町駅	03-3261-4957	東京都千代田区神田神保町2-2 新世界ビル	35.69609947551676	139.75744206088305	[月～土]11:00～23:00(L.O.22:00)[日・祝]11:00～21:00(L.O.20:00) 日曜営業	年末年始	180席	https://tabelog.com/tokyo/A1310/A131003/13000411/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/24834/24834321.jpg?token=9d7b1d6&api=v2
神田 勝本	3.60	神保町駅	050-5590-6256	東京都千代田区神田猿楽町1-2-4	35.697488071636705	139.75958884807022	11:00～17:00※スープが無くなり次第、営業終了とさせていただきます。	日曜日	13席 （カウンターのみ）	https://tabelog.com/tokyo/A1310/A131003/13192433/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/82806/82806889.jpg?token=f28ca7b&api=v2
らーめん天神下 大喜	3.60	仲御徒町駅	03-3834-0348	東京都台東区台東2-4-4	35.70255064308942	139.7787772991591	［月～金］11:00～14:30（L.O.）／17:30～21:30（L.O.）［土］11:00～15:00（L.O.）／17:30～20:30（L.O.）［祝］11:00～16:00（L.O.）	日曜日	10席 （カウンター席のみ）	https://tabelog.com/tokyo/A1310/A131001/13208678/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/92704/92704673.jpg?token=6b7e2c8&api=v2
めん徳 二代目 つじ田 神田御茶ノ水店 （めんとく にだいめ つじた）	3.59	小川町駅	03-5256-3200	東京都千代田区神田小川町1-4 和田ビル 1F	35.69520315929008	139.76651810001997	[月～金]11:00～23:00（売り切れ次第終了）[土・日・祝]11:00～21:00（売り切れ次第終了） 日曜営業	不定休	16席 （カウンター席のみ、4人以上での訪問は不向き）	https://tabelog.com/tokyo/A1310/A131002/13020599/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/1989/1989221.jpg?token=49eba2f&api=v2
粋な一生 （いきないっしょう）	3.59	秋葉原駅	03-3837-8117	東京都台東区台東1-27-2 竹善ビル　１Ｆ	35.70162820788029	139.77683805823858	【平日】11:00～21:00【土・日・祝】11:00～20:00※スープ無くなり次第終了 日曜営業	水曜日	18席 （カウンター10席、テーブル8席）	https://tabelog.com/tokyo/A1310/A131001/13021102/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/76389/76389952.jpg?token=a735e39&api=v2
神田ラーメン わいず	3.59	神田駅	03-5256-0313	東京都千代田区内神田3-9-6 大熊ビル 1Ｆ	35.691031154627325	139.76932889200438	【平日】10:30～24:45【土】10:30～22:30【祝】※休みの場合も有り10:30～21:00	日曜	11席 （カウンターのみ）	https://tabelog.com/tokyo/A1310/A131002/13004111/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/29723/29723390.jpg?token=5279526&api=v2
本枯中華そば 魚雷	3.59	春日駅	03-5842-9833	東京都文京区小石川1-8-6 アルシオン文京小石川102	35.710656528292844	139.75186943842218	11:00～15:00（L.O.14:50）18:00～23:00（L.O.22:45） 日曜営業	水曜	14席 （カウンター4席、2人掛けテーブル1つ、4人掛けテーブル2つ）	https://tabelog.com/tokyo/A1310/A131004/13103739/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/85071/85071618.jpg?token=826c8c4&api=v2
カラシビ味噌らー麺 鬼金棒 （キカンボウ）	3.59	神田駅	03-3256-2960	東京都千代田区鍛冶町2-10-9	35.69366064873983	139.77237129604413	【平日・土・祝】11:00～21:30（L.O.）【日】11:00～16:00（L.O.） 日曜営業	無休	15席 （カウンター15席）	https://tabelog.com/tokyo/A1310/A131002/13097205/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/59386/59386898.jpg?token=904df3e&api=v2
担々麺 辣椒漢 （タンタンメン　ラショウハン）	3.59	小川町駅	070-2181-0168	東京都千代田区神田錦町1-4-8 ブロケードビル 1F	35.69271810075662	139.7638526024729	[月～金]11:00～15:0017:30～20:00[土]11:00～14:00	日曜 祝日　正月　GW　お盆	8席 （カウンター8席）	https://tabelog.com/tokyo/A1310/A131002/13045967/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/20694/20694299.jpg?token=8812c68&api=v2
かぐら屋	3.59	水道橋駅	050-5596-2274	東京都千代田区三崎町2-11-11 高木ビル 1F	35.70096538102606	139.75406692434154	11:00～22:00 日曜営業	無休	9席 （カウンターのみ）	https://tabelog.com/tokyo/A1310/A131003/13151492/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/93714/93714130.jpg?token=132a046&api=v2
神保町 黒須	3.59	神保町駅	不明の為情報お待ちしております	東京都千代田区神田神保町3-1-19	35.695510701073786	139.75489071818006	11:00～15:00※ 2018年8月30日、現在は夜営業は行なっていません！	日曜・祝日	8席 （カウンター席のみ）	https://tabelog.com/tokyo/A1310/A131003/13201888/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/85428/85428191.jpg?token=9af8837&api=v2
二代目つじ田 味噌の章	3.58	淡路町駅	03-6659-7676	東京都千代田区神田小川町1-1 イルヴィアーレ神田小川町ビル 1F	35.694811270250156	139.76729027615667	[月～金]11:00～23:00[土・日・祝]11:00～21:00 日曜営業	不定休	10席 （カウンター10席）	https://tabelog.com/tokyo/A1310/A131002/13085224/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/3812/3812760.jpg?token=f6acea1&api=v2
麺屋33 （めんやさんじゅうさん）	3.58	神保町駅	03-3259-5135	東京都千代田区神田神保町1-44 竹本ビル １Ｆ	35.69787748024955	139.75738975782525	［月～金］11:30〜15:00 18:00〜23:00（スープ終了まで）［土日祝］11:30〜16:00 17:00〜21:00（スープ終了まで） 日曜営業	無	14席 （カウンター6席、テーブル4席×2卓）	https://tabelog.com/tokyo/A1310/A131003/13097807/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/8886/8886614.jpg?token=3e991d5&api=v2
ほうきぼし+ 神田店	3.58	神田駅	03-3251-8053	東京都千代田区内神田3-19-9	35.692257714275044	139.77071288725696	月～金 11:00～15:00／18:00～23:00（L.O）土 11:00～19:00 祝 11:00～15:00材料がなくなり次第閉店させていただく場合もございます。	日曜日	16席 （ カウンター６＋４／テーブル６席／予備椅子２脚）	https://tabelog.com/tokyo/A1310/A131002/13151919/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/38761/38761906.jpg?token=db3c6b0&api=v2
らーめん紬麦 （つむぎ）	3.58	秋葉原駅	非公開	東京都千代田区神田平河町1 第三東ビル B1F	35.697729439795346	139.77578276983155	[月～金]11:30～14:3018:00～22:00[土]11:30～14:3018:00〜20:00※材料が無くなり次第、終了	日曜・祝日	12席 （カウンター7席、テーブル2人席×2、1人席×1）	https://tabelog.com/tokyo/A1310/A131001/13120606/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/83415/83415978.jpg?token=f85d69b&api=v2
用心棒	3.58	神保町駅	03-3556-3760	東京都千代田区神田神保町2-2-21 土田ビル １Ｆ	35.6964006371392	139.75667997305234	[月～金]11:00～14:45 (L.O.)17:00～22:30 (L.O.)[土・祝]11:00～15:45 (L.O.)	日曜日	10席 （カウンター１０席）	https://tabelog.com/tokyo/A1310/A131003/13085246/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/36048/36048623.jpg?token=1e86d5b&api=v2
信濃神麺 烈士洵名 （しなのしんめんれっしじゅんめい）	3.58	春日駅	03-5684-2263	東京都文京区西片1-15-6	35.71136669747794	139.7535153070418	11:00～翌2:00（L.O.翌1:30）※スープが無くなり次第終了 日曜営業	月曜	14席 （カウンター2席、テーブル8席、座敷4席）	https://tabelog.com/tokyo/A1310/A131004/13015465/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/74534/74534849.jpg?token=095621b&api=v2
栄屋ミルクホール （サカエヤミルクホール）	3.58	淡路町駅	03-3252-1068	東京都千代田区神田多町2-11-7	35.69487448114374	139.76877981615138	[月～金] 10:30～17:00土曜日は変則です。月の半分は14：00までとのことです。	土・日・祝	24席 （テーブル席４人用×６卓、カウンター席無し）	https://tabelog.com/tokyo/A1310/A131002/13011267/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/40312/40312017.jpg?token=ec30b29&api=v2
ごっつ 秋葉原店	3.58	秋葉原駅	050-5592-9360	東京都千代田区神田松永町18-1 ビオレ秋葉原 1F	35.70056690519523	139.7752743480804	11:00～翌4:00 日曜営業	年中無休	13席 （カウンターのみ）	https://tabelog.com/tokyo/A1310/A131001/13145958/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/93366/93366525.jpg?token=651127d&api=v2
覆麺 智 （ふくめん とも【旧店名】覆麺）	3.58	神保町駅	非公開	東京都千代田区神田神保町2-2-12	35.696423696622674	139.7570460526993	月：9:00～18:00位火木金：9:00～20:00水：9:00～15:00土日祝：11:00～17:00※スープ無くなり次第終了※不定休あり。店内掲示・Twitterにて告知※水曜日のみ会員制 日曜営業		8席 （カウンターのみ）	https://tabelog.com/tokyo/A1310/A131003/13054078/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/84233/84233876.jpg?token=2ff73c7&api=v2
勝本 （カツモト）	3.58	水道橋駅	050-5589-5951	東京都千代田区神田三崎町2-15-5	35.70072372138333	139.75298924719118	［月〜土］11:00～22:30※スープが無くなり次第、営業終了とさせていただきます。	日曜日　	17席 （カウンター17席）	https://tabelog.com/tokyo/A1310/A131003/13179757/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/82347/82347124.jpg?token=3d57dcf&api=v2
新福菜館 秋葉原店	3.58	秋葉原駅	03-5835-0209	東京都千代田区神田和泉町1-3-17 1F	35.70006281097073	139.77633483877173	11:00～15:00(LO 14:30)17:00〜23:00(LO 22:30) 日曜営業	無休（2017年3月より年末年始のみ）	26席 （テーブル26席）	https://tabelog.com/tokyo/A1310/A131001/13185998/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/42287/42287825.jpg?token=5e17206&api=v2
神保町 可以 （じんぼうちょう かい）	3.58	神保町駅	03-5215-5623	東京都千代田区神田神保町2-2-12 サンエスビル １Ｆ	35.69629566094302	139.75739991809425	[月～日]11:00～20:00 日曜営業	無休	12席 （L字型カウンター12席）	https://tabelog.com/tokyo/A1310/A131003/13105204/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/90057/90057390.jpg?token=cb88da9&api=v2
成都正宗担々麺 つじ田 （セイトマサムネタンタンメン ツジタ）	3.58	小川町駅	03-5577-6366	東京都千代田区神田小川町3-2 サニービル 1F	35.69466648651885	139.7628823155701	[月～金]11:00～23:00(売切れ仕舞い)[土・日・祝]11:00～21:00(売切れ仕舞い) 日曜営業	不定休	12席 （カウンター１２席）	https://tabelog.com/tokyo/A1310/A131002/13197898/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/72802/72802269.jpg?token=5c68ce4&api=v2
馬子禄 牛肉面 （蘭州ラーメン 馬子禄）	3.58	神保町駅	03-6811-7992	東京都千代田区神田神保町1-3-18	35.69582881202413	139.76001000059998	【昼の部】11：00〜15：00【夜の部】17：00〜20：30※申し訳ございませんが、スープが無くなり次第、終了となります。 日曜営業	なし　※お盆期間も通常通り営業いたします。	45席	https://tabelog.com/tokyo/A1310/A131003/13212190/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/72156/72156615.jpg?token=b385542&api=v2
はるか 秋葉原店	3.58	末広町駅	050-5571-6519	東京都千代田区外神田3-13-7 田中無線電機ビルB1F	35.700678766438365	139.77119607051904	平成30年3月12日(月)から営業時間変更致しました月～日・祝　AM10時～PM22時 日曜営業	定休なし	13席 （カウンター13席）	https://tabelog.com/tokyo/A1310/A131001/13176415/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/36690/36690601.jpg?token=d04fcf6&api=v2
らーめん雅ノ屋	3.58	本郷三丁目駅	03-6801-5659	東京都文京区本郷3-5-1	35.70395048860301	139.76260218916	[月・水～金]11:30～21:00[火]11:30～18:00[土・祝]11:30～15:00	日曜日	14席 （カウンター14席）	https://tabelog.com/tokyo/A1310/A131004/13113746/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/8482/8482788.jpg?token=52b58b0&api=v2
用心棒　本号	3.58	東大前駅	03-3817-0120	東京都文京区向丘1-20-6 ファミール本郷 1F	35.717513673762355	139.7576594751781	11:00～14:45(L.O.)　17:00～22:30(L.O.)土・日・祝も同じ※夏季メニュー販売期間中夜の部17：00～22：00（L.O.)	日曜日※2017年7月2日から	12席	https://tabelog.com/tokyo/A1310/A131004/13116286/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/36889/36889168.jpg?token=d16fbb4&api=v2
そめいよしの	3.58	神田駅	03-5577-6466	東京都千代田区内神田1-18-2	35.691438568229316	139.76687741017494	【平日】　11:00～23:00【土】 11:00～21:00	日曜・祝日	20席 （テーブル席ございます。）	https://tabelog.com/tokyo/A1310/A131002/13153647/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/18712/18712635.jpg?token=70cd0d0&api=v2
麺処 晴	3.81	入谷駅	03-3847-8553	東京都台東区下谷1-11-7	35.71966194890788	139.78338585080584	11:00～15:0018:00～21:00[土・日・祝]11:00〜17:00※2016年4月より延長 日曜営業	不定休（Twitter確認すべし！)	8席 （カウンターのみ）	https://tabelog.com/tokyo/A1311/A131104/13143115/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/47542/47542530.jpg?token=11639ca&api=v2
らーめん改	3.72	蔵前駅	03-3864-6055	東京都台東区蔵前4-20-10 宮内ビル 1F	35.70443758426658	139.79014487931562	11:00～15:00(L.O) 17:30～21:00(L.O)※売り切れ仕舞いあり 日曜営業	月曜日	10席 （カウンター席のみ）	https://tabelog.com/tokyo/A1311/A131103/13191776/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/89989/89989308.jpg?token=806ee03&api=v2
神名備 （かむなび）	3.68	西日暮里駅	非公開	東京都文京区千駄木4-21-3	35.731083387736355	139.76076748117413	【水・木・金】11:45～14:00【土・日】12:00～14:0018:00～20:00※昼夜ともスープ無くなり次第終了 日曜営業	月曜・火曜	13席 （カウンター9席、テーブル4席）	https://tabelog.com/tokyo/A1311/A131105/13006070/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/93648/93648783.jpg?token=ce240be&api=v2
麺 みつヰ	3.66	浅草駅（つくばＥＸＰ）	不明の為情報お待ちしております	東京都台東区西浅草2-10-4 あけぼのビル1B	35.71253422512268	139.79053864049635	[火～土] 11:00～14:30／17:20～21:00[日・祝] 11:00～16:00 日曜営業	月曜日 (月曜が祝日の場合火曜日)、第4火曜日	7席 （カウンター席のみ）	https://tabelog.com/tokyo/A1311/A131102/13203387/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/72613/72613904.jpg?token=7282264&api=v2
ろく月	3.62	浅草橋駅	不明の為情報お待ちしております	東京都台東区浅草橋2-4-5	35.698904480706524	139.78532025697643	[月～土] 11:30～14:00　18:00～21:00ラストオーダー	日・祝	13席 （カウンター9席　テーブル4席）	https://tabelog.com/tokyo/A1311/A131103/13161632/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/92647/92647997.jpg?token=7b25701&api=v2
